unique_hash,sentiment
1d8295dab2c685a88021982de617577a5f36cbf7,0
594a293d9439efdb38f97ecb84b919b2b354fd80,0
f135434f70601de8c2e8410ea2c1072a83d5e68b,1
6de97174cee80a66ec4f9251c1a49fa3e06df991,0
08455fa610605c7f7d47453915e3e167ee1fe08b,0
1604a35008762379beacec151f776d6687949409,1
c0ff511807d85592416faf4f7cee8a3a494805d1,0
5de51daf4ef143417ccdfec32611b6fd59801fe1,1
8d0b156c236160de3655fc98a26be3e2ffd7707e,0
4599597f186097aac5484862e2cf95331dd5210d,0
65cd196710a177ced95d546aa30ffb2fa02b3983,0
136c17e00cdbacf6b16c3faa9ac8e3518d5a9b0e,1
a786ea7e9df7b240ed6477ebfe0e549415d8586d,0
5b0c7222e59d5e83160f73858cdbae353dac65b4,0
522dfe8dadd7aa072816cb3c300ce77af2e08c14,0
355c5f3adcf956b7fe20988060a1fb088fc072d7,0
6682fb54362a94d37ae8e63a786727c37eb4f540,0
8e166b6e1fe8a0ae49ece3305f1b023456d2077e,0
5fe1e81978c41ed3427104745ab7c8b582a1f77a,0
b45ff4eb93e2f50c4c6bff253826bde9be26ea75,0
2796f81b0c360fc13fcaaf8b288afe80212a00d7,0
bd016ea93080d7a3511e2a85ee7b1cc1b87cf8f2,0
e3b71608bbdd5b699d7a1b0fa3822bc0ee784f5e,0
2d3ba46631f287cd468f88ea7cb3df8d43caf98f,1
77939eae245d6028f5c0b45ea5a45dc694314a18,1
07e2b83e3c5b0a7ba016da5e1c0dfc7b9a975bde,0
ffa90092423f2fb7a944abc13892693c34edb8d0,0
8696abba4f64f951572759a5e5ed4c42e085209d,0
516965bcce35d15f1c0d40b70f3f61ceef7002a5,0
86822ae3c22c2064c8a0eaf5ee1198a11b9e7b66,0
47aea8165304e2fc64d753179f4a9e9a796971a1,0
6e7743211e5a1a8a7ab7de913d77910e673a97ab,0
1f4b001e2429a9d17fc45ef584a38948edd9a017,0
e2482b90814f7ed136bda27864d19cfa76518b25,0
248d341f06bc76cdf1258361ae7868bf2950be37,0
236a744a9acc74b57fce4753e278157ce72d7eb1,0
ecd5d273246502fe098b7b31ab0d2242672e594a,0
cd20f4b02c2993cb7dabc1fbd45453e8458268ad,1
be2bf19418ef87ebd8f1f1365739fe8a780b97a6,0
de3898baf947ccdc1c7ddb84a31af00d4bd28d36,0
afef5e300c27dee9f9f755b76daa2dba9e29b54c,0
86c869cd8b66981578eb655af9af054a8ab6af88,0
0d35a3310dfbfa66e06adf3c944906984b2ec91f,0
3f9f869b3027fcfec05693141e97fe34ab38ccf1,0
ffd3be5ae35ce88d0b4190f913647e50dca9d71d,0
072a5c92f6bb3fb1f3148ce409265ffcb86f3e1a,0
94e8da64d28a2aa5dac9aeb9c08dce4176a46223,0
92d796171676540720331b02f11c98e2939e1f5c,0
28ebc3ed2b799054d3388cadbdaf670b66a852af,0
a2eef3aeb24f67815112b475dc644a6412b826f2,0
7cb312002ec2e723fa7fde41cb7a7cf70109fce4,0
d8e19f05d35dc739bece77e64f2c262fc7ecb057,0
42b195da4d106d20b59771253dd93e305044751d,0
27438820ad5a9ca2acade50d25388677aa7ee6b7,0
3185cb6b1fdc78081228173824113fd1c6bbe41a,0
31f2908d5fdee8d3c31a7eb27622bfd5f39828d2,0
54b089e700ff6d6a897dd67ea1d0c2c07a2095b8,0
3830d4f7cf6edf03c2ade77876a9fc62cadf5c70,0
e7b81a17e343f8d4b9f00f327e144d041b091131,0
691034e6746577fdcc3f75d6d454f430492ce264,1
67726de0989f260947327ff85691b2c6fa853f75,0
e0c1d7f110ee81aa04b91d23fd0cc2c999736cce,0
b088ffc1efd56a6ecd3aa4b53b3e75c6b4c26870,0
46ae52a3a3b9e47d5f2986dada6199ff621a9080,0
86abb88a0b01ede91687dd94a322943fb3e1e452,0
8faaa8422be8a4d90307d3d4494b3b62b871b6a2,0
aec4b6e183f251b235840cacd8a405eb7cc4ad5c,0
974e49b5de0400257b392319b56f3acf5c951d3a,0
363600eb259da28bc1783bb496b8fd33be4738e8,0
6fef32c4ef8beb7caab2bf328d0ee17f2744f167,0
6bcb62d21ca6a862b58d6d304ae6b0b953dc9671,0
43337385ec25c3129c2974fe7881156e955946dc,0
1405a507ac0889059f913f64a81c9a012147cd62,0
853ea54e9df31deb3225405a2cc48826a5bdbc09,0
b4b818265c54d3cdd37f3a9bbf3871cc814f536a,0
edb9c602c6cb30bd5d1fbc6101d9268aebbf3281,0
676e3d18f85f6b54a9587c2a9a342944a26d1b5a,0
5fa22c9f7829de7edd6624fe57eed753a006cfe8,0
3428e22e06ae2cb58f018fa05474fe3a86c8a7bd,0
e05297ea8fee2d073deff46f73e8383223011add,0
689067637190c16fcd8f87aeeedcf4d9cb18fb7c,0
7ac9c50458b3d1e23f72780af59e9fba0531ffdd,0
02a0635eb0172254c88f97d31ef7b77cc961229b,0
0f3f93c10231c9b0cbf1df81adc9907b2467a20e,1
713a5ae16d0e2cbcdafacac06a98448f87c963c0,0
d186c98ce15e2c98e4d6a0bfae6ca0e251dcc9b9,0
66891fe6bb894fbb5b33da69197f149842c34ab0,0
2dfbc9639a3b764f8fcc8363e7bf2571bc38d94c,0
b4f006ff4383bf9a0f9ef853f6d7e87293451a24,0
a0864910156cfc4e604837cbd147c60cdf8ac97a,0
377100fcda769c8888ffafd3ffe971c8c040f58f,0
d0f4a7e4c8a4124b93862e03da35e91bd97bce5d,0
f1add543c79eafcde0bd65c191a0e90c30204158,0
7613fb2ab8db58c25a2f5b751bedb5829bd41c81,0
d300c0bfb42b17fe0682dfeb201276cc6c7c441d,0
819ca4bde051c59f31ef6ab55c1ef700eb9f209b,0
64040f34e01805229fded20f891203dcd5cbd1cc,0
91a74d13ed22876e4f8c0cc3c0e147cbd1b6cbfb,0
bc259b946395ab86f7e5043456957a0f130ebb92,0
d29798df445d40c0b4dd82fa7656062017f40ae7,0
97968edc696d026029e8b56f3995045f6a4fcdd5,0
8d3d8d4341bcde07985d7bf4e704b08b54013505,0
fc4d9fe1c1ad665635e6b320cbcb16fb95f70748,0
4fa90d5cf8a12017fe20deda1bf66444c5c6b182,0
77aa66245bc6eb08d0595a8a434fc0bc90547629,0
6183cb057d46d748ccaf4ff798762040fd1c3b11,0
98536922e198d6a75bf3c122869e9e94cc053fb7,0
c217587868d03921d5175d613dd4d70766869cd4,0
5ed89f1269007a6af2394c14693a69a8952b33f5,0
39478dd0cffb38fcef9c0ffd3c59d8f32373a58b,1
ea84cedcfa10b301c1fc832c502be43c43560402,0
0b0ae3bdea9a00ce1a7e9ebdb3955227599202a4,0
7b0a385fc783705de4354af5d7429e0e233ef44b,0
3b5ddd14aeb7464252f53d270d89484f92fc9a08,1
fd41468cc46ec7ad29f92e9d1dfaa7d2a6ff93e5,1
892d7964e1629fe00452c0a0ac1908a17cf35433,0
80d41d593c0589c0f968ac0c443c428d17cb92b5,0
61f8eecf0c2b7f6af33364cbbbf238c9576ca94b,1
697fe146dd1dabc64a342c82c430e6f570988c56,0
0cc762b382ced88d8321c3c04344a85c91c11a10,0
c8beb205260bed2f126938dc1e8bddca1e71ae3c,0
602c80f178d54f0f641a781ae16a8e18064eba0f,1
c78ea1dc4c2388324326dc619efc83986257a3ab,0
77106d6adb881ad645b7c6dc12d1412b27376efa,0
4f1bfaa7f48262674cafdc43bedf1e783c31f8bc,1
736ef29565a3642e48ec540a6e83d5bd58ae3756,0
d46e4440bc5eb973507eb9c1f4b1677ff96e2c97,0
aeaff2496648712716953e9b2fea42f373bc4040,0
a70e0b1252e96fd2ca5fc1bdb76cd06964b31e68,1
ec4d87780464f92065c030853c0fb63396992f4e,0
196e785456a58f389e8318788a345e2bf6118fac,0
3467038d129b4c67396768d171f34a45f531200e,1
57dda353c042ec1cd41abcbbe45e74ec606bea0e,1
55df4f3d629e59146f83d52550a288377d4d2b3d,1
e5d0dbf4234e28a95aa3cc21a85b9ba80a07544b,1
1e01ec09e5554be5cc005dcd1f6550a976d3a735,0
d3a8bfb500cea2c48b7d4dd97b346d30c9876db4,0
168b211696ca84bb83856edb971bd8c30232c43b,0
a54cb60d7e046d754dcf1630b841059ddfdcb51e,0
faf276547d3085619d06cbe3f47bddda083c13b6,0
b9cb29eeecaea988892ec4e8ddc3f8e02edbee3b,1
8a9c9a5c31bec8548a28303accf73b80e58af809,0
8c0e49f8adfbc743423a8be6002ce876cb977d31,0
f11875c5b91601fc875a37a747662d597a5e875c,0
71a1c56a7125c789daca68f8e13d9beb561b340f,0
5ffbc53cb5b91b863add4e4ab25b333ff440af1a,1
c8e511906db5adcc952002321883cd27d2984916,0
e40f58286e0e2eb1edbab8f50a959e46c92f04a6,0
32e358487eff9e48ee90ec282b5d6f7614b7f7f5,0
c2ac164ae1040fa98bd823d457c7ff7747057767,1
096f6c9d5162e54e310289d2adadb910997ac1a4,0
9317c5eaf2a44071bfebb647b2928697eba309a1,0
46647f0316c1290c13d2e6a0cfae43669030f693,0
d5a3ec27b2c9dc7a380d9cdad24f9706ff8deca7,0
08cdf04639daedca6f9e9368e64e3a55585e664c,0
fd240756da14cd614cfb70fba691623905d7c588,1
8959af6c4c9000bd7201de86f340bf9837e9c00f,0
026cad5df95384e026740c9f1c00268b2853bb54,0
4c28886ae1025b1cc1b9c6be5b4a307af3d9236b,0
61da5ecc4e87fd7d765ca9ac6b5ebc650ca97041,0
123ee4f6bc19f28d885285e72fad6fde33601ee4,0
ac6f300218f496961b8588ed8d045b4fa6f1d926,0
57c54f7db7bd6ff052065a57706b35b991ca5f73,0
7278ad212e35237c50f7b81ea2aeb8e964751e94,1
32ffa7a8e4f1cf30fbd63e1f4fe7fbdaa78dc847,0
7bc141752f740b1b7371283a19ac0ac1db5f294d,0
3ce95a67214d3398fcfcb68695b66da058113fc3,0
224281b0f54f4fd3ff18310308baad7c21e0db97,0
6afef543830fc15135e259b6f80ec28e40656305,0
22aad0554075f5c8e121d1d973650e8aa87c05f3,0
229b5cb8218374cc4b70e597f9213361e55c8d79,0
3f8a24f8690838240b9293db99ad44418e56bf64,0
7c24ed33c332b9101a280e1fbc6136a0aa10e751,0
75101ccab8f7e5c02ddb5625aefd42fa0711ae95,1
4214917ca24ae523325e6e32333a40f439286c86,0
175bea086e0c6fcaee8a7a7fecb990cbf1c375fe,0
c9ade692f8c74c644e54720c024bb7a176deb88d,0
dc3b12a211be9780f6c5fe430a570bb2310d7a68,0
8b2f8e81484e0a8d97014ec83c0eb31f6e4fb997,0
524ac75b57e9e8e6f70d04f2bfee4c9261a107aa,0
40de7f02628685d9c9713e2f63a05078074ff835,0
3ce14cc66bb284384a1c136ef7c214ef68ea7b23,0
d3ee75fc8e55f5bf9b9bdab770476fbed6145788,0
c3a5add0074972de25ee602f5f54570902832d30,0
251e76da2ea99a3ad9fb2749297f81e766666153,0
9185278ff3fd67ad4bbc399112a3e8ae3f29af17,0
ece1fced4b174457a9d65f3db2864a9bc3634343,0
c535e34a853326204ab50be9177d8b36e98c5b08,1
6c685b0ca71a690ad8696428797ab4f9fc55f175,0
433fcb51d6212c1e0339471ea6f5a8c4f119c112,0
c6e443fb40b6122ee0ae0bd8abfabdef89a6d086,0
143d542cc7b3759767f795a0628281417a472b6e,0
fa3a1de4f71d69e305832fdf75545b251f1948ab,0
c57866c721dd1c16f269946d1953c743f26635a3,0
50d3700a438520fddd8fe2669142dc374d858be7,0
9a0fac004a5685bc931195fc90240d81e0e4d65c,0
49fa08f82fa020395c6176ab344996a4aee2e04a,0
e3603a88bb9a0d510e77974d27242e669cabc71d,1
afcff0db05bb448018565081650f3b7c07a55a1e,0
0500b73a919825dc59e5d16f8b383002f17a63b0,0
0ebd57011370dd8b558fb9dda921aaf8ddb16130,0
08abd0b495ca6be3e2f0f69226551fa8ec65283f,0
6f97116de116601315df63dccb8e253b1daaf448,0
95c906156b6209134105d0b09a1905dad4f6a04f,1
416a053a3f6c8315fe53fe910f28d74320efddb3,0
e8eba4d839a8cc9b635d562456c7ea76764f2c24,0
75469d73aea3d4bdd57ee162e5b8d7bbfa39a971,0
3dc60a22aed507556edf47d175008fcc5fc0c76f,0
2dd88b947585b2aba5292048d290f6ff3c7ced7a,0
df8296966bfb562fe88e888ca7db75d5fbe6f413,0
2078a1de7f4419a52dc3c4f8a981ff0eb43fd4af,0
8aefebb1feb6c7605aa9f58e1cd8d54b982d4bac,0
84415bc2a67fafc2706b8f22d4ca07103a5149c3,0
6dd94676d9ca6011fab06a5cf0113ceaf3480544,1
a0ae489fb70cf25979b4a0f98a9670491057fc88,0
acb210a56a9562a194ff023e03b63e39a8ea2b86,0
ed1943eed80952075a0771dae3c8c433657790b2,0
7742f9bac62f1a8e4651502b277fa0ebdfc3cdcf,0
bccf08121c7bbbde02420ee960307cf591777d7e,0
cef95a19bde793bf2ce721d8dca9e81db74b0c47,0
f2a7b084311a5ad08a73f04d67e369c51a7c99f2,0
bd00b9c26b0308767d23c44ba49367610bf2b570,0
b6c7fc4ce4e465789981eda9a06479b5a7740cf5,0
a23f2ec10af1f1ad3969f5ed61ccfff13678b2c6,1
e5fdce256d64db88f3180e203250706a1bdba5ec,0
19b31e984f9e205394b638914d5388f0c2831d21,0
948f347a6d3fea7bb6ec0f859b5727ad99dc1abe,0
6ca373d028ec11b355016d1dba7a020b2eacb828,0
76951f42d43a1fabdb2905f9382decd0045a3655,0
2a5f99e9d11b2129f1d9620fd68188e79929afca,0
6aa3ca5f18e3be37090b1d4d86b3764e40baa1d4,1
dbb3598f3a92a56a24f628307fd7d50c5eb01c55,0
fd36428903df2b4f6808d34d104b487b83e02551,0
aa71bc70140e4d7c922cbfac58f60bbddfaacdb7,0
59809a453c3b3f2dedcef144a9fe410f30a2b2f9,0
e2958a7a980e69431cd04ae0b64015d8a7b91a8d,0
73a0fbe3c6266e159c401045840ac6c88cca2e53,0
26f3b179c0f20bbb4cbe2a71b261119799caa4ed,0
aad6ab4b81549dff8fb327a0c99db91c3aaf1404,0
99c03e4cc43ee4a9efe5318b1646f0025734cbb7,0
92de4211913a0a0c9f496485ec60f31519c690cb,0
8d768ff557d9b5a32047f47a5daf9eff9a89411b,0
a8c50a603899850f6206290fe8af87699d07c7d7,0
7b091ef0909698284172f5a32ebdbe7e2d11f526,0
ec3192bc86ba89fa153a0497315ab307db44c455,0
8ef88abf890821232466ac64188664f341c645c7,0
f550e49596116b672d4b21de8713cdf0a17a224b,0
947e5f19d199808e4d2aa44dc9e6fca59f160b4d,0
6b1bcfed01111821e02d1dc82bb1fa91f32343cf,0
3b2e2ae6deccf6be89c8df9683516aa05386e84b,0
ae6662ddf61ddc13140fe72d973ec89d0a04232f,0
84ae1f78a640f0fd05329709b8049cda246bd723,0
ce3b9b385b5ed478083c99fc83207b96cb04c2ff,0
26b1d1501dedc17cbf555b0002411283e0f5ade6,1
fb6fd78e19450d12d5322d3ee205589622bbbcc7,0
453cbbad9b35a9075b6f36c10232dc1d64bcb65e,0
63611f78f7d5386e94f4e52de300b85f7d5583c5,0
0a13af73314f8f212e47bc259dfb67603df89c3b,0
1580d034346b439278b17e167ee5ee0456f346b1,1
d88efdb51d5e6a74941922a304e0b32eba0302f8,0
8edd811ff6edec7c1e72cbc4bc5baf39b72eee70,0
6c5e0ce47a7b8ec0d22ad2115cafb26954fec3ad,0
6714ee56a8b22f0757259d565fef3c98cd7ca32c,0
da3df270c9603acab4be8c643d5bd474b662bd60,1
1d6c476f0841a24c9ce9a98d926e2c43cfe5b557,1
a7995e1ba71180458d1d74f10656f56c9dd6bed4,0
f9c56965e57fab6d215a32bf7f4450d74509ab07,0
ca3f3131fda3ef67f4f22f4c6de99a8ee6babe65,0
d02d2cc30e9053de982e2abbf9dca031d9a4bfbe,0
77c300671056a5ec94725aa189f10012fc7594c0,0
5434d765bfa6555b6b35f2f600dff87dca701e9b,0
81f4e264ef357dc476034a81d1c9e2397bef9e94,0
5eb8609f7d663c67e7d8c3e0f6b8828102e687bf,0
6152ef7a9793d022d362a19625684c346caaf349,0
16c1256be909b08847694547271aa1ffc3e9b548,0
177810c7d7543a50e1e531e9d8176d14597b36f4,0
2374f02134345095d0ce7f1dc80db118a19a1dd9,0
1e65a8e01173fec3f69da83d87b32f3b8a6786d4,0
5356c745c0cbf9be621b8508091fd4096660aca4,1
ff7f4a8a77cf315f879a29e0ce60348a3f3bff7d,1
28dfd1e5450d6ef8bee2f0d1f74bffb37e14436a,0
d5ce69c69cf0a08b4dfcdb55c1922856c4ddab30,0
c23708370eb21a8c07733accff981da830245a75,0
9449873d65e91f62e6e33c02b2e28e2ff3a4ce8a,0
04c186b8d2f40a1f0464ae55ed2e779da3e6f07b,1
531ccab09e78e875d51d1c19d02ed7c1a063ff6d,0
44e73dbfd680435ffd65f55a78036bffb4140494,1
1cd98cf67373e230dce4811b27e3d032df2f7a0f,0
4c21dfed77d63e455d2423e0da8c5245848ec606,0
6e3d6ca50c961a97c99cf07044506d8c316afe74,0
95c3f2e0f1012f51c7fb26fbb4b0d7b8ae25cb60,0
6b89982237a90f286b013e76b170269d3cfd5924,1
2d0b65f2e8e72789f596ddeea5812d8d0f549511,1
ffdfa71b045fca067d0b4e78ad32ea4c519cf61e,0
2b946484eae4f2178f1a8aa801a4dc9b70210992,0
cf835cbcd717e3b6be19fb443ee9e1e636e96a7c,0
a54ac6a96a2ae93d1c7f6b5713214070aac83031,0
19b1e49c16ce3f7f8db0e8641f0e138fab9c0137,0
f065f5bb91469cfab285a1c31c8c4a3637e00c0b,0
29de4559d65c0c5936c8fd600d27efe10e90dba4,0
42834ed2f73243b5f77c9353d00a0781735304a4,1
872ae25a6afba01ebe12ce5161155339e15aed5b,0
05408c110a7bf5241b53b12a6fc425522a8455d1,0
4f6efdbdc64209655204067053f334da9975f8ec,0
b25c0f0f108fc53f3599eb89327a15973afe14eb,0
cc5c977e62acb45eddf9932459e38f4392250f45,0
031c92accd6ea5885b31920fda1271c2d62fd483,0
e848332e0989ca3b223c69778967ed3864ee4365,0
1bb2c01852f68536c7340953999b38da62952f0b,0
12cee74a3c8c4e6d5e72e304c58b656015caed01,0
0a35dc6187ee30f6a624ae620a36e3361c12f61c,0
2440cd8829d3fe9f8a5cd6f59ded7a124a7863ad,0
9656a0f1f707ba5f9a4011863337a19eb1842b07,0
b554c9a152322c5e582c96388e468abf4d34d6a9,0
b161234d51afa13284a4d5b57091020956987dab,0
03f631b1991c6f91e07e09b95006221945fd7e95,0
4f436229460ca7b91a417d535f45f4e99bd0679b,0
3ec1a7215e3b77d7521967732b4a405cfd5f8540,0
fd71ba81596a4f683f6edc7d0ab3fec81a6acebb,0
de77ac08b31e59b86280ca17b97000cc8a5acebc,0
cfa7a7ac7496e0bbb9ec04d87eae6b9e42b7ad16,1
4497737a38ab971ee391af9c069a529da2f314c1,0
ffdbba9bd0314c8e82ca73ad1ac6e11a310f5cfb,0
a6b7c871ad2e34ef9437b81fd3da3b612f85d4d6,0
939abc70d1ea6056069ffee50f52579217d1fd48,0
1418b6da026698e1665bffd9413df028b565a44e,0
620f548fa0911cd1a4ee18d2d66a5e5c9308a12c,0
40af6a8302be7f60b98b314464151a00f2e55cdf,0
7e86a83f62ae777e1f2bfb87b155675dd33f864e,0
ee9cbf4585308311877dc46d1281beb10b50cef9,0
b4e6dfde871069509f46a9821a9f6986c9a8a5b3,1
f323ba47581dc395803ddeb6e58cc4cd8e6facf6,0
b699b86cadc9db8ae1ba72d4e2bf7d71b06f6888,0
b82b00961a17b000e6460e70018e6ad75d324bbe,0
183704afdc69ec00db127e1c589fac51d2b184a5,0
dbd8ab6a2eca2d2489cc945c83fe647e2b7fef64,0
f755ef4a8024cbe0b714fd0069ef13362ab66f89,0
8f32b639ac8cc592ee455607de74b66b31c0fe5b,0
0d573d5dbd0f93b345c20482398f6675955df1b2,0
dd47b3c0c23a196ed76d3ac75597dd2c271d1651,0
50d9258758db847ea07d3123115be32e29c11058,0
901ccf237cf456549cabd1ec564d64eb34ab3aea,0
c863592887955c7c977bd73572eb1ec6151d7c4b,0
3db6616e9cb92b3186e47749759f1d8447c8a766,1
377347d3ddbb8946e1066ec39b436820504d87c0,0
5b35abf329ffd70d08450f1eb3198c0761e7e1b8,0
5f43845ea6aafbd1b2155d27df6066ad388f39f5,0
515d4317a9d2780667fce3face71d6622888d406,0
e58260eb55ad7a9f7d4d008faed978b31f2354e7,0
3a0e302f66abcf7658c7b4c63d393b5ab3e67613,1
8b39a2ec43ffcd2bc462d7e493a4c03aa6769c6f,0
f45de1bcb583b73e84aeb8d0f4fc301f0a4657ad,0
40637963871a424a710362bc65fed81257353dcd,0
4e3248341c819b1dc8e50b074252443f4d4609cd,0
a19559ee34e63c9bbb07ce1dc1fdfd49fc5d8e8e,0
50da02a888b9662aa0e57434456998d4842d2ec1,0
054188eeda69933eb8d472a8584332a426545fc5,0
c9facdc8f5fd5061a55dd15bfaafe3b0b88cba81,0
7276d2d3f1a53f13c3589bed0c9eb293c03b5303,0
d7c478fc7615fc8e4640503996b5d51ae7ac7b4f,0
635ae5e95da6115c3900aa31c19236d51ca20355,0
71922b7cfd23134f2c6ca02d2c938fe165e5e213,0
461997b303561b23b8651550ba548d249afc359c,0
9a4cd4b74e27c8a9344c87ac8197e15af65dc78a,0
fffc024bcef1125c5e1450a7028421745a1e25cb,0
0ceb4b053746f48fbbc3f0d67af8ac57125f9caa,0
b5ea798aaf2ff030e3ddcf093e1d40fb427046ba,0
6b16e6c02e7de07170379f849b9c6da9d9cb58c4,0
af7a1a44690e5d695a167804849c04c959b39f29,0
3516e90ca9c876fa948e1c1267f30b6b6b053445,0
4f0204a3279cbef17feefab36651c7e5c60cba18,0
16283e72ada132bb191ea3c12483e820e17ec641,0
7e1204d3ccba5e472659aff1f054362f3263a346,0
ac7b301a68d7f4938cfe7c25277c48298b5f64eb,0
7286dbaa10264c1697c8eafd78d4e0ac00839557,0
a8985d2e2413b50ce24083a4bd45418566edb279,0
8dd65150a1bb5f1f36c81c3baeec749792cfd2f2,0
51e25b10e9e9788d429438ed599f7a27ea860e6b,0
43667cea88c908ffd2d9af366038b24d38f82cef,0
02fc19da26911bc5e98610733f12def7bfcd2106,0
b523794aa5cb505aded6cf0c319a67f84924e16e,0
37d854368f7a8dba30d7fa59acfbaf705b3385cf,0
e79903ebf0a2e7773428dfc0ad582a6ead17034b,0
3b4e2160d82539957cb05f109c50176067fa0352,0
fff2c5ebd9518c2609f4dc7f6101ea14cbc0fc32,0
639f2b21f167f5509743991c95f4f8e59b02a6f6,0
67386c8e0addb1515fd3544cc5cda3c25a4b8217,0
0f7c25e0b3e57b244d3fc94e1350f671320292ae,0
ce259ca19b9497d428cb8f20d49184e5276c5303,0
44f7d565be2cb0c113a20c82704bec0c03d4acb9,0
6683a0976e6445db55184e7cf054d0eb03d321e6,0
822599737668e2c501a35a0bd89e5c12011a5b30,0
b40edbdb24ed85c24ec34d5644261b53aa9c9c3a,0
577d1638bc25ceb5511365196f7057cb0ed710b0,0
6c33fcf98efd898de9b26e071c3837d59e529e0e,0
f5d44d825dff5e2f8be78a5c8afe61958e5b6e39,0
34fd82f147e800ed9dfbd4d889fd857d38f43311,0
41f34616ffc7136585e43109e310413469933849,0
87f743747252744801e70a5da31b4f13d829d223,0
eab83442e3af805d73a7c6be13b5d13ef80a4641,0
a2d4a245e6c419ae9a4c00089919c846df391f16,1
e04b178f485c7038004b574a69e118d18797c790,0
45619b5220817c5e87344ef9b99fbda6180337c3,0
16661dcd03aa7a86ee469b177b2c4282ca8070f1,0
e74b11bc7a3af495a13a443527c552cb83ec8d8f,1
ab0e3f7fc66051c1d7bead41d8e0740db3178137,0
8f0ced6e001136c18a106f1d0079bcfb4cc6d942,0
f89098b57724ada3b61c25ccc5cd6d6a4671bea1,0
b19e1296e9f70ab90873b61ccd604f9b9ecb1568,0
69705078f042fb354bdd1c9825cf1300b3ccfef5,0
87a2312d7122791a984869741793a3836c7d80cf,0
d1239e02061268e9fee548b052038bd30f513ecc,0
8f496150fe586b938a21d4ccf7ee9da490800e36,0
6871716a6cf9f2dc523c1456ab984388c6a1c24f,0
c8abc6ba08c7e85b5dfccedee256816c237a0f68,0
f65803622e330f6cf58bad8e881b94e58851e29b,0
893757a65086922c8409630a569fecdf5c967edc,0
425cff1cd2a32975b46753481d0cba483c4b5de2,0
d991b72f17a595daabf5f0af53ce92598931efd7,1
4776db77cf2409d8d67d6ebe8eeccb03cb50a7b5,0
ae8e1621a5cf2b7246213020ac0b0b3f2496541b,0
68b56ed2c1cb889e1bd599fb7749b62519e935d8,0
3a48dcf7e162a3d12170fcf1c13d392ef5f16f6a,0
29beafb401ac55649693ca4b49cc727c45e32e84,0
030d510c1542dca544964a011deb1a86e4fa008a,0
9705bf851d17d309fcaac84ae7f10186c714f7d0,0
5525cfddeccfecbcd835f9402f5762d0a5d9672e,0
ddb9a28184021c83230f000d41fc9b5bf313978c,0
0e1dc083002eb117eb4156c1b65b31df14fffa17,0
be6d9ee2cb4141592c0cbb0b279a6ed3e58c5f15,0
dff345a20b12d9ab0bd982b07fb1bf43755b2cfb,0
9d8b2ab29384ed6060367779e67c432a5850672c,1
c8c9ca91df7bfab17f8d9a4b3fccb60e422dc57f,0
f507dd2ef5d2506ae3ce6e807d00d90b0a5c4a9d,0
2b4e4fd4750f2525f4e1ce27939480d871ab3e44,0
9bc630777a108c31e8879b381c81ae09975b9707,0
4ae255137a42f6649f8a6c83a1d41806509831ae,0
ca24823a7cb7bba5e217132e781656fefd176e03,0
040a96bfb439fcad62c65ec4b9167ab505234be1,0
0eb0001fdda0b21ccfa669002956f76b7081033d,0
9bf82f9963202d984a9a8e6aa6a58671ebdd29fd,1
61bf95611dd263f3c991ecad1f09fc435f559932,0
94c69f55870b0cf9fe529966acd6b8af3939ed99,0
f970758e7f9cb084bfc576c6fbde78a6f9028819,0
90dfdfa74c1bd42d3fb14786d3bc09d7b4022b55,1
050f6771888dda2a89bfd9db645062a9e4213dac,1
2ad0d3edcaec063aa4a5c177de6c0dcc7583dcf9,1
880039ff20014f359f7446cda53a1df23db58942,0
750b9bc68c8b5d1271cbf83e5a2bee57d647a1a5,0
d03dad025e65b94da40b3882443164e53983dc4c,0
217fdf94b0d4917a6ce11159860794eaef29226a,0
427ac8ce7f82339fbda54a7f24eff26b7bd7c64c,0
46fd4f999a6395065cf5fc6fcea31a70a93190bb,1
f67c0c82ed79eba85ffc42d24c35fd94724a32b4,0
da65c2ffdab28127a022faccf1c5503c306eb05e,1
0ccfcd21314a837cf06b8c257ebf2072d3655f2b,0
5f7131561b4b1b22a6966421363609c484c36980,0
8d66281e7025fb31f9a274819ddb3a3a8e649dff,0
45deb759a636874996f6653ab7dc37f8072d5dcb,0
89f56d90486273c1dc9a580a577d66400a4716bc,0
783d6562c5629f1b03eca121926db379392a29b4,0
7d7e4a345ea2810cbf3c131e13d72fb276248b8f,0
430cde4a113ce01b68868e20beb136e4cfa6e375,1
e8423566579ef6598a7a05d4186cf23727db4773,0
de16b003bc865857dc0f087c5567f5a7dc2cfba7,0
da8f3095bae43e11378d329770aa9621a279ed51,0
ffb98325f7ade60b06294c1d661f8bb47018e40a,0
88a8ebaa1a477cab40738c721fd472958b7e7c84,0
2619b4dc10049f7dba54ee136f42912a44d42587,0
6dce9e65a73b5a256a6a9ad43259b5a6b5211af2,0
9afd2f4e8b63df5121750f78eb08fc4ed6c77721,1
93d94bdc2ef3a75a974e83b480d52e92b7a556d5,1
6fdadfcdceda8371fdb1af4b4ae89e75a31aec82,0
745c202df52af7c8be11bac6107c27759bbf4288,0
bf449c8559b86ff1d180c4a5bc1be519313b1feb,0
e85abf8932d96e79f659ed6a8e90bb6ac252b3b6,0
760d8b46ca42ec63a8aa51baa0966cce0374fe2f,0
eb3d3a4c96c0fe10e46e0cb65ab5fca408bd0f6c,0
